date,title,date_open,revenue,numberofaudience,numberofscreen,numberofshow,nation,distributor,rating,genre,director
2004-12-17,러브 인 아프리카,2004-12-10,558000,98,1,4,독일,(주)튜브엔터테인먼트,15세관람가,드라마,까롤리네 링크
2004-12-17,영원과 하루,2004-11-17,609500,89,1,3,그리스,㈜영화사 백두대간,전체관람가,드라마,테오 앙겔로풀로스
2004-12-17,쿼바디스 도미네,2004-12-10,217000,37,2,7,폴란드,신한영화(주),15세관람가,드라마,예르지 카발레로비치
2004-12-17,클린,2004-11-26,138000,20,1,1,프랑스,(주)스폰지이엔티,15세관람가,드라마,올리비에 아사야스
2004-12-17,택시: 더 멕시멈,2004-11-17,106000,16,2,12,미국,이십세기폭스필름코퍼레이션,12세관람가,액션,팀 스토리
2004-12-17,화이트 칙스,2004-11-17,80000,13,1,4,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,코미디,키넌 아이보리 웨이언스
2004-12-17,우리 형,2004-10-08,0,0,1,1,한국,씨제이엔터테인먼트(주),15세관람가,드라마,안권태
2004-12-17,폴라 익스프레스,2004-12-23,0,0,1,2,미국,워너브러더스 (주),전체관람가,애니메이션,로버트 제멕키스
2004-12-17,"DMZ, 비무장지대",2004-11-26,0,0,1,6,한국,영화사청어람(주),18세관람가,"드라마,전쟁",이규형
2004-12-17,하나와 앨리스,2004-11-17,0,0,1,2,일본,"(주)팝엔터테인먼트,쇼이스트(주)",12세관람가,드라마,이와이 지
2004-12-17,여고생 시집가기,2004-12-23,0,0,3,7,한국,무비즈엔터테인먼트㈜,15세관람가,코미디,오덕환
2004-12-17,돈 텔 파파,2004-09-03,0,0,1,1,한국,씨제이엔터테인먼트(주),15세관람가,코미디,이상훈
2004-12-17,신암행어사,2004-11-26,0,0,1,3,한국,(주)시네마서비스,15세관람가,"애니메이션,판타지,SF","안태근,조지 시무라"
2004-12-18,역도산,2004-12-15,870589000,136778,223,1167,한국,씨제이엔터테인먼트(주),12세관람가,드라마,송해성
2004-12-18,오페라의 유령,2004-12-08,570568000,90850,179,840,미국,씨제이엔터테인먼트(주),12세관람가,"뮤지컬,드라마",조엘 슈마허
2004-12-18,인크레더블,2004-12-15,530262000,84726,189,975,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,애니메이션,브래드 버드
2004-12-18,블레이드 3,2004-12-15,528496500,80122,131,803,미국,쇼박스㈜미디어플렉스,18세관람가,액션,데이빗 S. 고이어
2004-12-18,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,415056500,63430,125,756,영국,UIP코리아,15세관람가,"멜로/로맨스,드라마",비번 키드론
2004-12-18,엘프,2004-12-15,65760000,10785,61,302,미국,이십세기폭스코리아(주),전체관람가,코미디,존 파브로
2004-12-18,나비효과,2004-11-12,36668500,5615,29,143,미국,쇼박스㈜미디어플렉스,18세관람가,드라마,"에릭 브레스,J. 마키에 그러버"
2004-12-18,여선생 VS 여제자,2004-11-17,14993500,2592,17,68,한국,씨제이엔터테인먼트(주),15세관람가,코미디,장규성
2004-12-18,노트북,2004-11-26,13396000,2128,15,57,미국,씨제이엔터테인먼트(주),15세관람가,멜로/로맨스,닉 카사베츠
2004-12-18,내 머리 속의 지우개,2004-11-05,5316000,993,5,23,한국,씨제이엔터테인먼트(주),12세관람가,멜로/로맨스,이재한
2004-12-18,까불지마,2004-12-03,5904500,974,14,69,한국,영화사청어람(주),15세관람가,드라마,오지명
2004-12-18,포가튼,2004-12-03,5075500,802,8,37,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,스릴러,조셉 루벤
2004-12-18,노 맨스 랜드,2004-12-03,3059000,435,4,16,프랑스,㈜영화사 백두대간,전체관람가,드라마,다니스 타노비치
2004-12-18,모터사이클 다이어리,2004-11-12,2842000,410,3,13,영국,UIP코리아,15세관람가,드라마,월터 살레스
2004-12-18,발레 교습소,2004-12-03,2092000,368,3,15,한국,씨제이엔터테인먼트(주),15세관람가,드라마,변영주
2004-12-18,"조제, 호랑이 그리고 물고기들",2004-10-29,2051000,309,2,6,일본,(주)스폰지이엔티,15세관람가,드라마,이누도 잇신
2004-12-18,이프 온리,2004-10-29,1877000,284,1,3,미국,씨제이엔터테인먼트(주),15세관람가,"코미디,드라마,판타지,멜로/로맨스",길 정거
2004-12-18,러브 인 아프리카,2004-12-10,1357500,226,2,6,독일,(주)튜브엔터테인먼트,15세관람가,드라마,까롤리네 링크
2004-12-18,6월의 뱀,2004-12-10,1167000,171,3,13,일본,(주)마블엔터테인먼트,18세관람가,미스터리,츠카모토 신야
2004-12-18,마이 제너레이션,2004-12-03,1045000,155,3,12,한국,아트플러스시네마네트워크,15세관람가,드라마,노동석
2004-12-18,영원과 하루,2004-11-17,1019500,147,1,3,그리스,㈜영화사 백두대간,전체관람가,드라마,테오 앙겔로풀로스
2004-12-18,쿼바디스 도미네,2004-12-10,738000,129,2,9,폴란드,신한영화(주),15세관람가,드라마,예르지 카발레로비치
2004-12-18,택시: 더 멕시멈,2004-11-17,430000,67,1,6,미국,이십세기폭스필름코퍼레이션,12세관람가,액션,팀 스토리
2004-12-18,클린,2004-11-26,251000,37,1,1,프랑스,(주)스폰지이엔티,15세관람가,드라마,올리비에 아사야스
2004-12-18,화이트 칙스,2004-11-17,128000,21,1,5,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,코미디,키넌 아이보리 웨이언스
2004-12-19,역도산,2004-12-15,796028000,121787,205,1089,한국,씨제이엔터테인먼트(주),12세관람가,드라마,송해성
2004-12-19,인크레더블,2004-12-15,539919000,85526,176,932,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,애니메이션,브래드 버드
2004-12-19,블레이드 3,2004-12-15,540127000,81625,125,766,미국,쇼박스㈜미디어플렉스,18세관람가,액션,데이빗 S. 고이어
2004-12-19,오페라의 유령,2004-12-08,503135000,77665,150,760,미국,씨제이엔터테인먼트(주),12세관람가,"뮤지컬,드라마",조엘 슈마허
2004-12-19,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,374003500,56469,120,728,영국,UIP코리아,15세관람가,"멜로/로맨스,드라마",비번 키드론
2004-12-19,엘프,2004-12-15,69276000,11063,60,296,미국,이십세기폭스코리아(주),전체관람가,코미디,존 파브로
2004-12-19,나비효과,2004-11-12,35512000,5388,28,137,미국,쇼박스㈜미디어플렉스,18세관람가,드라마,"에릭 브레스,J. 마키에 그러버"
2004-12-19,여선생 VS 여제자,2004-11-17,13509000,2207,13,63,한국,씨제이엔터테인먼트(주),15세관람가,코미디,장규성
2004-12-19,노트북,2004-11-26,11517000,1791,15,53,미국,씨제이엔터테인먼트(주),15세관람가,멜로/로맨스,닉 카사베츠
2004-12-19,까불지마,2004-12-03,7040000,1076,12,62,한국,영화사청어람(주),15세관람가,드라마,오지명
2004-12-19,내 머리 속의 지우개,2004-11-05,4678000,792,4,18,한국,씨제이엔터테인먼트(주),12세관람가,멜로/로맨스,이재한
2004-12-19,포가튼,2004-12-03,4756500,723,8,36,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,스릴러,조셉 루벤
2004-12-19,발레 교습소,2004-12-03,2615000,463,3,13,한국,씨제이엔터테인먼트(주),15세관람가,드라마,변영주
2004-12-19,노 맨스 랜드,2004-12-03,2725500,381,4,15,프랑스,㈜영화사 백두대간,전체관람가,드라마,다니스 타노비치
2004-12-19,"조제, 호랑이 그리고 물고기들",2004-10-29,1984500,304,2,6,일본,(주)스폰지이엔티,15세관람가,드라마,이누도 잇신
2004-12-19,러브 인 아프리카,2004-12-10,1615000,261,1,5,독일,(주)튜브엔터테인먼트,15세관람가,드라마,까롤리네 링크
2004-12-19,모터사이클 다이어리,2004-11-12,1395500,205,3,12,영국,UIP코리아,15세관람가,드라마,월터 살레스
2004-12-19,이프 온리,2004-10-29,1324500,203,1,3,미국,씨제이엔터테인먼트(주),15세관람가,"코미디,드라마,판타지,멜로/로맨스",길 정거
2004-12-19,6월의 뱀,2004-12-10,1085500,155,3,13,일본,(주)마블엔터테인먼트,18세관람가,미스터리,츠카모토 신야
2004-12-19,영원과 하루,2004-11-17,956000,139,1,3,그리스,㈜영화사 백두대간,전체관람가,드라마,테오 앙겔로풀로스
2004-12-19,마이 제너레이션,2004-12-03,796500,120,3,10,한국,아트플러스시네마네트워크,15세관람가,드라마,노동석
2004-12-19,쿼바디스 도미네,2004-12-10,291000,48,2,6,폴란드,신한영화(주),15세관람가,드라마,예르지 카발레로비치
2004-12-19,클린,2004-11-26,301500,44,1,1,프랑스,(주)스폰지이엔티,15세관람가,드라마,올리비에 아사야스
2004-12-19,택시: 더 멕시멈,2004-11-17,234000,36,1,6,미국,이십세기폭스필름코퍼레이션,12세관람가,액션,팀 스토리
2004-12-19,화이트 칙스,2004-11-17,220000,34,1,6,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,코미디,키넌 아이보리 웨이언스
2004-12-20,역도산,2004-12-15,274894000,43362,193,1024,한국,씨제이엔터테인먼트(주),12세관람가,드라마,송해성
2004-12-20,오페라의 유령,2004-12-08,234683500,37698,151,737,미국,씨제이엔터테인먼트(주),12세관람가,"뮤지컬,드라마",조엘 슈마허
2004-12-20,블레이드 3,2004-12-15,209981500,32662,117,709,미국,쇼박스㈜미디어플렉스,18세관람가,액션,데이빗 S. 고이어
2004-12-20,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,196531000,30615,118,710,영국,UIP코리아,15세관람가,"멜로/로맨스,드라마",비번 키드론
2004-12-20,인크레더블,2004-12-15,126657000,20101,161,779,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,애니메이션,브래드 버드
2004-12-20,나비효과,2004-11-12,21111000,3340,29,142,미국,쇼박스㈜미디어플렉스,18세관람가,드라마,"에릭 브레스,J. 마키에 그러버"
2004-12-20,엘프,2004-12-15,17840500,2878,61,242,미국,이십세기폭스코리아(주),전체관람가,코미디,존 파브로
2004-12-20,노트북,2004-11-26,6380500,1027,14,46,미국,씨제이엔터테인먼트(주),15세관람가,멜로/로맨스,닉 카사베츠
2004-12-20,여선생 VS 여제자,2004-11-17,3822500,637,13,59,한국,씨제이엔터테인먼트(주),15세관람가,코미디,장규성
2004-12-20,까불지마,2004-12-03,2577500,403,13,59,한국,영화사청어람(주),15세관람가,드라마,오지명
2004-12-20,포가튼,2004-12-03,2375500,386,8,40,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,스릴러,조셉 루벤
2004-12-20,내 머리 속의 지우개,2004-11-05,1453500,239,4,17,한국,씨제이엔터테인먼트(주),12세관람가,멜로/로맨스,이재한
2004-12-20,"조제, 호랑이 그리고 물고기들",2004-10-29,1409000,222,3,6,일본,(주)스폰지이엔티,15세관람가,드라마,이누도 잇신
2004-12-20,노 맨스 랜드,2004-12-03,1338500,195,4,15,프랑스,㈜영화사 백두대간,전체관람가,드라마,다니스 타노비치
2004-12-20,모터사이클 다이어리,2004-11-12,1066000,155,3,10,영국,UIP코리아,15세관람가,드라마,월터 살레스
2004-12-20,이프 온리,2004-10-29,856500,148,2,5,미국,씨제이엔터테인먼트(주),15세관람가,"코미디,드라마,판타지,멜로/로맨스",길 정거
2004-12-20,발레 교습소,2004-12-03,746000,126,3,14,한국,씨제이엔터테인먼트(주),15세관람가,드라마,변영주
2004-12-20,마이 제너레이션,2004-12-03,716500,108,3,12,한국,아트플러스시네마네트워크,15세관람가,드라마,노동석
2004-12-20,영원과 하루,2004-11-17,685000,100,1,3,그리스,㈜영화사 백두대간,전체관람가,드라마,테오 앙겔로풀로스
2004-12-20,6월의 뱀,2004-12-10,601000,94,3,13,일본,(주)마블엔터테인먼트,18세관람가,미스터리,츠카모토 신야
2004-12-20,러브 인 아프리카,2004-12-10,389000,64,1,5,독일,(주)튜브엔터테인먼트,15세관람가,드라마,까롤리네 링크
2004-12-20,쿼바디스 도미네,2004-12-10,264000,46,2,8,폴란드,신한영화(주),15세관람가,드라마,예르지 카발레로비치
2004-12-20,클린,2004-11-26,216000,31,1,1,프랑스,(주)스폰지이엔티,15세관람가,드라마,올리비에 아사야스
2004-12-20,화이트 칙스,2004-11-17,158000,23,1,5,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,코미디,키넌 아이보리 웨이언스
2004-12-20,택시: 더 멕시멈,2004-11-17,152000,23,1,5,미국,이십세기폭스필름코퍼레이션,12세관람가,액션,팀 스토리
2004-12-20,룩 앳 미,2004-12-23,15000,3,1,1,프랑스,(주)스폰지이엔티,15세관람가,드라마,아그네스 자우이
2004-12-20,샤크,2005-01-07,0,0,2,2,미국,씨제이엔터테인먼트(주),전체관람가,"애니메이션,코미디","비키 젠슨,롭 레터맨"
2004-12-21,역도산,2004-12-15,268025500,42969,200,1033,한국,씨제이엔터테인먼트(주),12세관람가,드라마,송해성
2004-12-21,오페라의 유령,2004-12-08,249102500,40161,152,745,미국,씨제이엔터테인먼트(주),12세관람가,"뮤지컬,드라마",조엘 슈마허
2004-12-21,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,207666000,32762,116,713,영국,UIP코리아,15세관람가,"멜로/로맨스,드라마",비번 키드론
2004-12-21,블레이드 3,2004-12-15,188726500,29284,112,703,미국,쇼박스㈜미디어플렉스,18세관람가,액션,데이빗 S. 고이어
2004-12-21,인크레더블,2004-12-15,148686500,24553,162,797,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,애니메이션,브래드 버드
2004-12-21,엘프,2004-12-15,21021000,3519,63,249,미국,이십세기폭스코리아(주),전체관람가,코미디,존 파브로
2004-12-21,나비효과,2004-11-12,20553500,3254,28,141,미국,쇼박스㈜미디어플렉스,18세관람가,드라마,"에릭 브레스,J. 마키에 그러버"
2004-12-21,노트북,2004-11-26,6679500,1072,14,51,미국,씨제이엔터테인먼트(주),15세관람가,멜로/로맨스,닉 카사베츠
2004-12-21,여선생 VS 여제자,2004-11-17,3894000,659,14,63,한국,씨제이엔터테인먼트(주),15세관람가,코미디,장규성
2004-12-21,까불지마,2004-12-03,2877500,479,12,56,한국,영화사청어람(주),15세관람가,드라마,오지명
2004-12-21,포가튼,2004-12-03,2305000,362,9,42,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,스릴러,조셉 루벤
2004-12-21,내 머리 속의 지우개,2004-11-05,1906000,321,4,17,한국,씨제이엔터테인먼트(주),12세관람가,멜로/로맨스,이재한
2004-12-21,이프 온리,2004-10-29,1535000,242,2,6,미국,씨제이엔터테인먼트(주),15세관람가,"코미디,드라마,판타지,멜로/로맨스",길 정거
2004-12-21,"조제, 호랑이 그리고 물고기들",2004-10-29,1192000,190,3,6,일본,(주)스폰지이엔티,15세관람가,드라마,이누도 잇신
2004-12-21,노 맨스 랜드,2004-12-03,1264500,185,4,15,프랑스,㈜영화사 백두대간,전체관람가,드라마,다니스 타노비치
2004-12-21,모터사이클 다이어리,2004-11-12,1179000,171,3,9,영국,UIP코리아,15세관람가,드라마,월터 살레스
2004-12-21,샤크,2005-01-07,1055500,165,1,1,미국,씨제이엔터테인먼트(주),전체관람가,"애니메이션,코미디","비키 젠슨,롭 레터맨"
2004-12-21,마이 제너레이션,2004-12-03,791000,120,3,10,한국,아트플러스시네마네트워크,15세관람가,드라마,노동석
2004-12-21,러브 인 아프리카,2004-12-10,665500,114,1,5,독일,(주)튜브엔터테인먼트,15세관람가,드라마,까롤리네 링크
2004-12-21,발레 교습소,2004-12-03,652000,112,3,12,한국,씨제이엔터테인먼트(주),15세관람가,드라마,변영주
2004-12-21,영원과 하루,2004-11-17,615000,90,1,3,그리스,㈜영화사 백두대간,전체관람가,드라마,테오 앙겔로풀로스
2004-12-21,6월의 뱀,2004-12-10,595500,90,3,12,일본,(주)마블엔터테인먼트,18세관람가,미스터리,츠카모토 신야
